Product,Comment,Star,Date
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots","Very true to size!! Got lots of compliments on them, I love them so much",5,"17 Nov,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Loved loved looovedd,5,"12 Nov,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Looks just like photo great,5,"3 Nov,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",These are amazing and fit perfect. My feet didn’t hurt at all after 5 hours of west,5,"2 Oct,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots","I’m a size 7 and they are a perfect fit!! I will say I was curious to know how these would look. I regret to inform they are not all black, they are black and gold but still EXTREMELY CUTE!!! Absolutely obsessed.",5,"9 Sep,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",They fit great !!!! Accurate size,5,"5 Sep,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Got these to dress as Barbie! Super cute,5,"2 Sep,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots","These were beautiful, but the top couldn’t zip all the way because my ankles were too big.",5,"23 Aug,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Beautiful and very comfortable,5,"21 Aug,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots","GORGEOUS! I wore these with my outfit to the Beyoncé concert. I was on my feet for hours and they were very comfortable. They did not hurt my feet at all. The material is great. If this helps, my feet tend to swell in the summer months and they still fit great and were comfortable.",5,"20 Aug,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",A M A Z I N G !!!!! TRULY COMFORTABLE! True to size!,5,"3 Aug,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Omggg these were soo cute. The price was even better. I order then for a party and they were perfect. So comfy,5,"14 Jul,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",These shoes are so pretty!! They are very comfortable unless you are walking around town for longer than an hour or 2 🙈,5,"11 Jul,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Fit is great! love them! they are super comfortable! they do not feel to cheap! they have great quality! love them!!!!,5,"6 Jul,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",These boots are super cute! Wished they had a bit of stretch in the ankle area but loved wearing them!,5,"18 Jun,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",I love these boots!,5,"24 May,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",These were my fav they were so cute,5,"24 May,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Perfectly sparkly 😻 brake them in before you wear them or be ready to have sore and tired feet. Other than that I loveddd and got so many compliments,5,"10 May,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots","CanNOT wait to wear these beauties, they’re well made and so pretty!!",5,"10 May,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Love these not the most comfortable but will get the job done!,5,"5 May,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",love these! very good quality and fit perfect,5,"27 Apr,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",In love with these boots! not comfortable at all but they are gorgeous!,5,"21 Apr,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots","Love these, very comfortable and made well.",5,"18 Apr,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Very comfortable and easy to walk in!,5,"9 Apr,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",SO SO SO SPARKLY not comfy though,5,"8 Apr,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Omg!! Don’t wait your money on the expensive ones these are perfect! I love them. I can’t wait to wear these throughout my wedding adventures,5,"8 Apr,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots",Perfect ! True to size. Narrow toe so it’s hot,5,"7 Apr,2023"
"Sequin Decor Point Toe Chunky Heeled Classic Boots, Women's Chunky Heel Silver Glitter Solid Color Party Fashion Boots","love everything about these! so cute, they look expensive they're comfortable, and sturdy. true to size! so many compliments on them",5,"4 Apr,2023"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",surprised this fit perfectly!! normally us 6.5-7 in shoes so i sized up. i also have wide feet so i’m glad this fit perfectly. matching set also from shein !,5,"20 Sep,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",Absolutely loved my boots ‼️ wore them to a Karol g concert super comfy and I felt like a baddie 🔥,5,"27 Jun,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth","I wore these alllllllllllllllllllllll night and my feet did not hurt ! Wore them from 7pm-5am and I did not sit once ! Definitely recommend true to size and color , I’m a 7.5 and got a cn38 you can go up a side for more room because since the front part is a point your toes don’t go all the way up.",5,"31 Jan,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",Super cute! They are true to size and the leg part is very comfortable and not extremely tight for us big calf queens and still keeps its shape. 10/10 recommendddd please like if this helped🫶🏼,5,"10 Dec,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth","I loved this boot, it is very comfortable and versatile. the fit is true, the width of the pipe is perfect. the heel is perfect! It is very combinable with everything, I would use it in winter and autumn",5,"21 Aug,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",Absolutely love these boots . Very comfortable too !,5,"24 Jul,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",loved the shoes! but they can get uncomfy real quick,5,"5 Nov,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",So flattering I loved it so muchhh,5,"14 May,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth","These boots were super cute. They have a higher heel than I was expecting and are bright white. I’ve got super thin legs so my over the knee boots always slouch down (and I keep pulling them up). These have a super soft lining on the inside and don’t move! They are made to look slouchy, so you can’t change the folds in the boot (a little annoying but okay). Overall, I’m happy with them and can’t wait to go out!!",5,"3 Feb,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",Sorry for the blurry pic but these are a MUST HAVE!!,5,"18 Oct,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",Cutest boots ever. Fit perfect,5,"28 Feb,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",width is a little tight so they’re uncomfortable… i say size up but they’re cute none the less.,5,"6 May,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth","I typically wear an 8.5, but i sized up after reading reviews & because of the pointy toe. I love them!!!! They are so comfortable! Love the thick, sturdy heel. I can tell these will be comfortable/durable.(nvm my dirty mirror)",5,"14 May,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",I LOVE THESE chunky heel boots! If you have big calves size up! But they fit perfect .. super easy to walk in!! 9 1/2 in women I ordered a CN 42. Perfect!!!,5,"4 Sep,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",I had been wanting knee high white boots for a while. I like that these are slouchy and comfy but they do feel a bit cheap. True to size. If you have thick cabs reconsider.,5,"4 Jan,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",they r such cute boots buttttt will kill ur feet after a night out but overall cute asf,5,"29 Jul,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",Love the fit of these. They stay put. You can’t adjust the “slouch” but I didn’t mind that,5,"18 May,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",I was hesitant to get these but they turned out pretty cute. The heel is pretty tall so just be aware of that but they are comfy and cute to wear! It’s also true to size I’m a size 9 and I ordered CN 41.,5,"2 Nov,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth","They are so sexy! They’re absolutely amazing. Look exactly like the picture, they fit perfectly. I normally wear a size 8 in heels and in tennis shoes and that is the size I got in these boots.",5,"20 Oct,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",Please like my comment 💕🥲 boots are true to size 😊 I feel like an empowered striper 😅,5,"3 Sep,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",So comfortable!,5,"11 Dec,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",The boots look great. The heel is a lot higher than what I usually wear but I am trying new and better things to enhance me. I wear US size 9.,5,"19 Sep,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth","Boots did what they needed to do for my 70s themed bday party! I’m a 8-9 ,and I ordered a 9!",5,"14 Oct,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth","I have big thighs & calves and these actually fit me! I did have to work with them to come up, but overall they fit and are super cute! They’re not as comfortable as they could be, but they look great with the right outfit!",5,"2 Feb,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",Boots are so cute a little high for the heel but nothing unreasonable. Would recommend I wear 6 and a 1/2 bought a 6 and a 1/2 and they fit perfect.,5,"9 Oct,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",Fit so good just like kinda tall but cute hurt my feet at end of night size info not right,5,"13 Dec,2022"
"Women's Solid Color Shiny Leather Knee-high Boots, Over The Knee Boots, Mid-calf Boots, Pointed Toe Chunky Heel Side-zipper Winter Boots For Warmth",I love these I have been looking for pointed leather high boots for forever. They’re a tiny bit tight around the ankle but I just have to break them in more and maybe it’ll work out. But I love them.,5,"29 Jun,2022"
